resto_id,resto_name,resto_type,resto_rating,rating_numbers,average_operation_hours,resto_address,check_payment,cash_payment_only,debit_card_payment,credit_card_payment,voucher_payment,phone_NFC_payment,dog_allowed,suitable_for_children,high_chair_facility,bar_facility,toilet_facility,netral_gender_toilet_facility,wifi_facility,paid_wifi_facility,free_wifi_facility,high_class_atmosphere,viral_atmosphere,comfortable_atmosphere,relaxed_atmosphere,sell_alcohol,sell_beer,sell_fast_food,sell_late_night_food,sell_organic_food,sell_cocktail,sell_coffee,all_you_can_eat,sell_halal_food,menu_for_childern,healty_menu,vegetarian_menu,sell_wine,contactless_deliverys_services,take_away,drive_through,dine_in,delivery,open_space
67,Dapoer 888,Rumah Makan,4.4,7,11.0,"Jl. Ngesrep Timur V no.16 E-F, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
68,Layang Layang Resto & Rooftop Bar,Restoran Asia,4.7,933,11.5,"Jl. B. Jaya No.16, Ngesrep, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50261",0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
69,Mangan'ooo,Rumah Makan,4.3,7,6.0,"Jl. Kantil Sari No.2a, Srondol Kulon, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
70,"Martabak & Bakso Sapi ""Pak Joko""",Restoran Bakso,4.4,8,5.0,"XC39+CPG, Jl. Ngesrep Barat Dalam III, Srondol Kulon, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50262",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
71,Warung Makan D'Pah,Restoran Jawa,5.0,3,7.71428571,"Jl. Ngesrep Bar. V No.5, RT.1/RW.8, Srondol Kulon, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
72,Putri Noya Coffee & Sushi,Restoran,4.5,56,10.5,"Jl. Durian Selatan II No.17b, Srondol Wetan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
73,Chitori Yakitori Sate Jepang,Restoran Sate,5.0,6,5.57142857,"Depan Starmoon Music School 2, Jl. Ngesrep V, Ruko Patung Kuda, Tembalang, Kota Semarang, Jawa Tengah 50269",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
74,Ayam Goreng Pejuang Sumurboto Banyumanik,Restoran takeaway ayam goreng,4.4,493,14.0,"Jl. Ngesrep Tim. V No.63, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
75,Burjo Edelweiss,Restoran Indonesia,4.8,16,11.71428571,"Jl. Ngesrep Tim. V No.36d, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
76,Semarang Cooking,Restoran,4.8,4,8.0,"WCCG+RQ5, Jl. Kali Licik Raya, Gedawang, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50266",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
77,penyetan mas gondrong,Restoran,4.7,6,17.0,"XC29+2FX, Srondol Kulon, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
78,New Lekat Resto Mulawarman,Restoran,4.8,625,16.5,"Jl. Mulawarman Raya No.2, Pedalangan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50268",0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
79,Tower Cafe Semarang,Restoran Asia,4.2,1904,23.9667,"Jl. Banjarsari Selatan No.49B, Tembalang, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50268",0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
81,"Waroeng "" Selera "" Iwak Manuk",Rumah Makan,4.8,32,12.0,"Jl. Ngesrep Timur V Dalam I No.36, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
82,"Warung Makan ""Berkah"" Mbah Temu",Restoran Jawa,4.8,20,10.28571429,"Jl. Ngesrep Bar. V No.6, Srondol Kulon, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
83,OBOMA99,Restoran Bakso,5.0,5,12.0,"Jl. Setia Budi No.99, Srondol Kulon, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
85,E.A.T food & coffee,Restoran,5.0,2,21.14285714,"Jl. Durian Raya No.20, Srondol Wetan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
86,Burjo indonesia,Kedai Sarapan & Makan Siang,5.0,2,23.9667,"XC39+2HG, Jl. Ngesrep Barat 3 Gg. Masjid, Tinjomoyo, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50262",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
87,Warung Pecel Bu Sumo,Restoran Jawa,4.4,1694,9.4833,"Jl. Setia Budi No.53, Tinjomoyo, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50262",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
88,Warung Makan Bu Lechan,Restoran Jawa,4.0,2,6.21428571,"WCGC+369, Jl. Meranti Tim. Dlm IV, Padangsari, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
89,WAHYU rice n noodle,Rumah Makan,5.0,1,9.42857143,"Jl. Ngesrep Barat IV Dalam No.29 kel, Srondol Kulon, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
90,Sambel Nyentlep Mbak Anik,Rumah Makan,4.4,53,12.0,"Jl. Setia Budi No.52, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50234",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
92,Seafood Ubay,Restoran Seafood,3.9,14,16.0,"Jl. Sukun Raya No.57, Srondol Wetan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
93,Kedai Pempek Musi,Restoran Pempek,4.6,226,12.0238,"Jl. Ngesrep Tim. V No.88, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
96,bebek semokkk setiabudi,Restoran,5.0,2,3.42857143,"Jl. Setia Budi Ruko Setiabudi Square No.17 No.147, RW.2, Srondol Kulon, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
97,Food Corner Semarang,Restoran,5.0,2,15.0,"RUKO Jl. SETIA BUDI NO. 115, Jl. Nasional 1 No.Blok 115, Srondol Kulon, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
98,Yamie Panda Chapter Tembalang,Restoran Mie,4.5,1422,12.5,"Jl. Ngesrep Tim. V No.45, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
99,AYAM GEPREK MA MEN,Restoran Masakan Ayam,3.7,10,6.85714286,"Jl. Setia Budi No.84b, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
100,Kedai Jakun,Restoran,5.0,3,6.0,"Jl. Rukun No. 20, RT/RW=01/03, Kel. Sumurboto, Kec. Banyumanik - 50269, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
101,Kedai Jakun,Restoran,5.0,3,6.0,"Jl. Rukun No. 20, RT/RW=01/03, Kel. Sumurboto, Kec. Banyumanik - 50269, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
102,Gohyang Jib,Restoran Korea,4.5,948,12.0,"Jl. Bukit Sari Raya No.8 & 9, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
103,Warung Makan Pojok Masakan Djawa,Rumah Makan,5.0,3,9.5,"Jalan Doktor Setiabudi No 14, Tinjomoyo, Banyumanik, Srondol Kulon, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50262",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
104,"Soto Madura dan Sop Kaki Kambing ""Bang Jaya"" Gubeng Surabaya",Restoran Indonesia,4.2,284,16.5,"Jl. Setia Budi No.311A, Srondol Wetan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
105,Sate Padang TAKANA JUO,Restoran Sate,4.6,139,17.85714286,"WCX9+QCW, Jl. Setia Budi, Srondol Kulon, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
106,Warung Makan Tegal Dedi Wijaya,Restoran Jawa,4.4,41,23.9667,"XC2C+8CC, Jl. Prof. Sudarto, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
108,Kedai Mie Ayam Pak Eko,Restoran Mie,4.9,12,8.57142857,"Jl. Ngesrep Bar. V No.2, Srondol Kulon, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
109,Nona cantik catering semarang,Restoran,5.0,2,9.42857143,"Jl. Ngesrep Bar. V No.7, Srondol Kulon, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
110,Gudeg Bu Yanti,Restoran Indonesia,4.3,90,15.0,"Jl. Prof. Sudarto No.52, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
111,Warung Pecel Musi,Restoran Jawa,4.5,43,8.0,"Jl. Ngesrep Tim. IV No.25, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
112,Kedai Level Asam Manis,Restoran,4.8,6,11.0,"Mushola Darussalam, jl.Pucung raya rt 03/ rw 08 (Depan, Pudakpayung, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50265",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
113,Pondok Makan Sari Jati,Rumah Makan,4.0,2,12.0,"WCH9+X43, Jl. Jati Sel. Dalam VII, Srondol Wetan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
114,Kedai Ala Jihan,Kedai Sarapan & Makan Siang,5.0,6,6.85714286,"Jl. Gaharu Raya No.38, Srondol Wetan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
115,Rumah Makan Padang Meriah,Restoran Padang,4.4,69,13.5,"Jl. Prof. Sudarto No.10, Tembalang, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50275",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
116,Emado's Shawarma Semarang,Restoran,4.2,520,12.0,"Jl. Ngesrep Tim. V No.27, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
118,Dapur Djati,Restoran Indonesia,4.3,4,9.5,"Jl. Jati Raya No.1, Srondol Wetan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
119,THE DHEWE,Restoran,5.0,5,12.57142857,"Jl. Banjarsari Selatan, Pedalangan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50268",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
121,The Garden Bar and Resto,Restoran Keluarga,4.3,16,10.0,"Jalan Raya Moch. Ichsan, Silayur, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50189",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
122,"Mie Ayam & Bakso "" Pak Darem""",Restoran Mie,5.0,2,10.0,"XCMG+HRJ, Jalan Sisingamangaraja ( pasar candi lama ), Candi, Candisari, Candi, Kec. Candisari, Kota Semarang, Jawa Tengah 50257",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
123,Steak Hotel by HOLYCOW! TKP Semarang,Restoran Steak,4.5,2838,11.14285714,"Jl. Sultan Agung No.142, Kaliwiru, Kec. Candisari, Kota Semarang, Jawa Tengah 50232",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
124,Patra Semarang Resto,Restoran,4.4,40,15.0,"XCQC+44C, Jalan Sisingamangaraja, Candi Baru, Wonotingal, Kec. Candisari, Kota Semarang, Jawa Tengah 50252",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
125,Sakapatat Garden and Resto,Bar & Grill,4.5,2199,15.71428571,"Jl. Diponegoro No.24, Tegalsari, Kec. Candisari, Kota Semarang, Jawa Tengah 50231",0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
126,Resto Candi Indah,Restoran,4.7,12,15.0,"Jl. Dr. Wahidin No.112, Jatingaleh, Kec. Candisari, Kota Semarang, Jawa Tengah 50254",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
127,Wr bihallin lamongan cak ali,Restoran,4.7,82,17.0,"Bank Sinarmas Syariah (Jatingaleh), Jl. Dr. Wahidin No.62, Jatingaleh, Kec. Candisari, Kota Semarang, Jawa Tengah 50253",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
128,Eden International Daily Food,Restoran Masakan Barat,4.6,4154,11.0,"Jl. Dr. Wahidin No.41, Candi, Kec. Candisari, Kota Semarang, Jawa Tengah 50257",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
